"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        3076,      -7.623875185,      -4.179275533,      -4.547229773,      -2.613363675,      -8.031277699,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01435979576,      0.4836993112,                 0,                 0,                 0,      0.3934160707,    -0.01097474982,      0.4837879517,                 0,       33.68427512,   0.0001250203219
          0,           0,        3077,      -7.623424001,      -4.180561114,      -4.548133315,      -2.589872354,      -8.032720735,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01435985455,       0.483693015,                 0,                 0,                 0,      0.3934119848,    -0.01097436159,      0.4837816672,                 0,       33.68369876,   0.0001250203219
          0,           0,        3078,      -7.594079274,      -4.179057607,      -4.546697046,      -2.439017018,      -8.035788054,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143602167,      0.4836799164,                 0,                 0,                 0,      0.3934059084,    -0.01097331442,      0.4837686055,                 0,       33.68193716,   0.0001250203219
          0,           0,        3079,      -7.530624895,      -4.172090526,      -4.538661279,      -2.264166579,      -8.040631174,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436025984,      0.4836766245,                 0,                 0,                 0,      0.3934040395,    -0.01097309905,      0.4837653204,                 0,       33.68160674,   0.0001250203219
          0,           0,        3080,      -7.583819071,      -4.178396811,       -4.54211587,      -2.429770843,      -8.041943357,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436022755,      0.4836733972,                 0,                 0,                 0,      0.3934016341,     -0.0109729624,      0.4837620958,                 0,       33.68145774,   0.0001250203219
          0,           0,        3081,      -7.610685056,      -4.182214636,      -4.547139941,      -2.543268204,      -8.043222069,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436017295,       0.483670209,                 0,                 0,                 0,      0.3933989948,    -0.01097285006,      0.4837589092,                 0,       33.68136378,   0.0001250203219
          0,           0,        3082,      -7.625852537,      -4.184367152,      -4.549871712,      -2.617342679,      -8.044492774,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436012968,      0.4836670615,                 0,                 0,                 0,      0.3933963825,    -0.01097272855,      0.4837557637,                 0,       33.68124609,   0.0001250203219
          0,           0,        3083,      -7.625413539,      -4.185651658,      -4.550757972,      -2.593992025,      -8.045924948,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436018522,      0.4836608007,                 0,                 0,                 0,      0.3933922544,    -0.01097234542,      0.4837495144,                 0,       33.68067984,   0.0001250203219
          0,           0,        3084,      -7.596388042,      -4.184138344,      -4.549316033,      -2.443457796,      -8.048981007,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436053946,      0.4836477812,                 0,                 0,                 0,       0.393386091,    -0.01097131027,      0.4837365313,                 0,       33.67894239,   0.0001250203219
          0,           0,        3085,      -7.533482755,      -4.177148789,      -4.541332606,      -2.268686666,      -8.053796818,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436058123,      0.4836445103,                 0,                 0,                 0,      0.3933842061,    -0.01097109737,       0.483733267,                 0,       33.67861665,   0.0001250203219
          0,           0,        3086,      -7.586220793,      -4.183456495,       -4.54479237,      -2.434175575,      -8.055100573,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436054838,      0.4836413036,                 0,                 0,                 0,      0.3933817913,    -0.01097096236,       0.483730063,                 0,       33.67847041,   0.0001250203219
          0,           0,        3087,      -7.612800576,       -4.18727728,      -4.549790991,      -2.547345779,      -8.056368468,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436049348,      0.4836381359,                 0,                 0,                 0,      0.3933791458,     -0.0109708514,      0.4837268969,                 0,       33.67837857,   0.0001250203219
          0,           0,        3088,      -7.627815678,      -4.189430957,      -4.552496846,      -2.621304605,      -8.057778897,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436050796,      0.4836318639,                 0,                 0,                 0,      0.3933747056,    -0.01097050868,      0.4837206342,                 0,       33.67790786,   0.0001250203219
          0,           0,        3089,      -7.602906242,      -4.188318745,      -4.552073818,      -2.466089062,      -8.060807087,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436082102,      0.4836189357,                 0,                 0,                 0,      0.3933682453,    -0.01096951944,      0.4837077401,                 0,       33.67627345,   0.0001250203219
          0,           0,        3090,      -7.536313328,       -4.18122673,      -4.543776786,      -2.271971046,       -8.06559127,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436085529,      0.4836156951,                 0,                 0,                 0,      0.3933663088,    -0.01096931562,      0.4837045057,                 0,       33.67596744,   0.0001250203219
          0,           0,        3091,      -7.589543479,      -4.187537346,      -4.546831956,      -2.441429832,      -8.066884771,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436081915,      0.4836125211,                 0,                 0,                 0,      0.3933638806,     -0.0109691856,      0.4837013341,                 0,       33.67583116,   0.0001250203219
          0,           0,        3092,      -7.615179785,      -4.191377156,      -4.551822084,      -2.553156095,      -8.068140149,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436076316,      0.4836093834,                 0,                 0,                 0,      0.3933612397,     -0.0109690773,      0.4836981978,                 0,       33.67574398,   0.0001250203219
          0,           0,        3093,      -7.630016826,      -4.193535303,      -4.554624679,       -2.62818789,      -8.069534752,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436077671,      0.4836031543,                 0,                 0,                 0,      0.3933567974,    -0.01096873776,      0.4836919779,                 0,       33.67527844,   0.0001250203219
          0,           0,        3094,       -7.60513943,      -4.192406837,      -4.554306703,       -2.47080554,      -8.072543979,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436108831,      0.4835903228,                 0,                 0,                 0,      0.3933503228,    -0.01096775504,      0.4836791804,                 0,       33.67365428,   0.0001250203219
          0,           0,        3095,      -7.538726507,      -4.185290649,       -4.54608992,      -2.275588902,      -8.077294625,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436112275,      0.4835871079,                 0,                 0,                 0,      0.3933483869,    -0.01096755239,      0.4836759717,                 0,       33.67334966,   0.0001250203219
          0,           0,        3096,      -7.591596172,      -4.191618856,      -4.549141476,      -2.445057123,      -8.078577464,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436108741,      0.4835839617,                 0,                 0,                 0,      0.3933459659,    -0.01096742302,      0.4836728279,                 0,       33.67321344,   0.0001250203219
          0,           0,        3097,      -7.616997592,      -4.195474903,      -4.554110558,      -2.556537559,      -8.079819907,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143610324,      0.4835808546,                 0,                 0,                 0,      0.3933433362,    -0.01096731534,      0.4836697222,                 0,       33.67312607,   0.0001250203219
          0,           0,        3098,      -7.631737007,      -4.197643234,       -4.55689139,       -2.63163105,      -8.081198869,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436104647,      0.4835746928,                 0,                 0,                 0,      0.3933389042,    -0.01096697881,      0.4836635696,                 0,       33.67266403,   0.0001250203219
          0,           0,        3099,      -7.607052066,      -4.196515967,      -4.556564869,      -2.474289128,       -8.08418878,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436135471,      0.4835619941,                 0,                 0,                 0,      0.3933324032,    -0.01096600639,      0.4836509044,                 0,       33.67105708,   0.0001250203219
          0,           0,        3100,      -7.541109563,      -4.189395517,      -4.548409009,      -2.279232461,      -8.088902843,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436138859,       0.483558813,                 0,                 0,                 0,      0.3933304637,    -0.01096580607,      0.4836477294,                 0,       33.67075613,   0.0001250203219
          0,           0,        3101,       -7.59363901,      -4.195740439,      -4.551473073,      -2.448751528,       -8.09017421,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436135314,      0.4835556992,                 0,                 0,                 0,      0.3933280421,    -0.01096567851,      0.4836446181,                 0,       33.67062243,   0.0001250203219
          0,           0,        3102,      -7.618830444,      -4.199611673,      -4.556429103,      -2.560070567,      -8.091402746,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436129808,      0.4835526227,                 0,                 0,                 0,      0.3933254133,    -0.01096557249,      0.4836415429,                 0,       33.67053731,   0.0001250203219
          0,           0,        3103,      -7.633462984,      -4.201790287,      -4.559193712,      -2.635128706,      -8.092764975,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143613109,      0.4835465149,                 0,                 0,                 0,      0.3933209829,    -0.01096524003,      0.4836354442,                 0,       33.67008195,   0.0001250203219
          0,           0,        3104,      -7.608963998,      -4.200666057,      -4.558872779,      -2.477789196,      -8.095733908,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436161444,        0.48353391,                 0,                 0,                 0,      0.3933145024,    -0.01096427721,      0.4836228724,                 0,       33.66849263,   0.0001250203219
          0,           0,        3105,      -7.543481494,      -4.193543213,      -4.550790529,      -2.282884564,      -8.100407784,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436164759,      0.4835307523,                 0,                 0,                 0,      0.3933125743,    -0.01096407884,      0.4836197208,                 0,       33.66819504,   0.0001250203219
          0,           0,        3106,      -7.595672516,      -4.199901558,      -4.553864735,      -2.452421592,       -8.10166676,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436161195,      0.4835276608,                 0,                 0,                 0,      0.3933101705,    -0.01096395264,      0.4836166316,                 0,       33.66806334,   0.0001250203219
          0,           0,        3107,      -7.620652383,      -4.203785186,      -4.558804842,      -2.563556092,      -8.102880396,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436155685,      0.4835246055,                 0,                 0,                 0,      0.3933075627,    -0.01096384776,      0.4836135777,                 0,       33.66797977,   0.0001250203219
          0,           0,        3108,      -7.635165999,      -4.205972229,      -4.561551616,      -2.638529991,      -8.104082699,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436151341,      0.4835215843,                 0,                 0,                 0,      0.3933049849,    -0.01096373303,      0.4836105583,                 0,       33.66787125,   0.0001250203219
          0,           0,        3109,      -7.634693353,      -4.207271397,      -4.562472081,      -2.614602941,       -8.10543936,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436156343,      0.4835155569,                 0,                 0,                 0,      0.3933008686,    -0.01096336762,      0.4836045418,                 0,       33.66733429,   0.0001250203219
          0,           0,        3110,      -7.606603663,      -4.205735958,      -4.561114496,      -2.462444932,      -8.108403908,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436189713,      0.4835030144,                 0,                 0,                 0,      0.3932946691,    -0.01096237796,       0.483592034,                 0,       33.66567871,   0.0001250203219
          0,           0,        3111,      -7.545803646,      -4.198701946,       -4.55344813,      -2.287737395,      -8.113033426,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436193607,      0.4834998671,                 0,                 0,                 0,      0.3932927987,    -0.01096217435,       0.483588893,                 0,       33.66536828,   0.0001250203219
          0,           0,        3112,       -7.59672579,      -4.205069916,          -4.55694,      -2.453079102,      -8.114279683,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436190338,       0.483496783,                 0,                 0,                 0,      0.3932904244,    -0.01096204559,      0.4835858114,                 0,       33.66523018,   0.0001250203219
          0,           0,        3113,       -7.62217034,      -4.208946534,      -4.561847472,      -2.565226937,      -8.115477663,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436184942,      0.4834937362,                 0,                 0,                 0,      0.3932878302,    -0.01096194001,      0.4835827659,                 0,       33.66514451,   0.0001250203219
          0,           0,        3114,      -7.636588532,      -4.211136757,      -4.564456045,      -2.638876687,      -8.116804875,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436185977,      0.4834876919,                 0,                 0,                 0,      0.3932834397,    -0.01096161335,      0.4835767304,                 0,        33.6646994,   0.0001250203219
          0,           0,        3115,      -7.612693357,      -4.210026412,      -4.564025716,      -2.484391106,      -8.119728752,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436215028,      0.4834751871,                 0,                 0,                 0,      0.3932769282,    -0.01096066879,       0.483564258,                 0,       33.66314778,   0.0001250203219
          0,           0,        3116,      -7.548492982,      -4.202904048,      -4.556059404,      -2.290954796,      -8.124307366,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436218098,      0.4834720543,                 0,                 0,                 0,      0.3932749978,    -0.01096047417,      0.4835611311,                 0,       33.66285767,   0.0001250203219
          0,           0,        3117,      -7.599932557,      -4.209264269,      -4.559152899,      -2.460318444,      -8.125538271,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436214399,      0.4834689834,                 0,                 0,                 0,       0.393272595,    -0.01096035039,      0.4835580625,                 0,       33.66273057,   0.0001250203219
          0,           0,        3118,      -7.624465993,      -4.213151517,      -4.564051594,       -2.57095206,      -8.126718238,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436208779,      0.4834659443,                 0,                 0,                 0,      0.3932699863,    -0.01096024746,      0.4835550247,                 0,       33.66265068,   0.0001250203219
          0,           0,        3119,      -7.638675113,      -4.215341189,      -4.566759946,      -2.645432291,       -8.12802357,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436209521,      0.4834598947,                 0,                 0,                 0,      0.3932655594,    -0.01095992343,      0.4835489837,                 0,       33.66221206,   0.0001250203219
          0,           0,        3120,      -7.614821386,      -4.214214235,      -4.566439781,      -2.489076344,       -8.13091868,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436238155,      0.4834474046,                 0,                 0,                 0,      0.3932589771,     -0.0109589838,      0.4835365257,                 0,       33.66067131,   0.0001250203219
          0,           0,        3121,      -7.550779558,      -4.207070712,      -4.558546962,      -2.294493768,       -8.13544489,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436241183,      0.4834442778,                 0,                 0,                 0,      0.3932570339,    -0.01095878992,      0.4835334048,                 0,       33.66038263,   0.0001250203219
          0,           0,        3122,      -7.601884706,      -4.213439971,      -4.561623408,      -2.463789164,      -8.136660209,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436237508,      0.4834412168,                 0,                 0,                 0,      0.3932546248,    -0.01095866643,      0.4835303461,                 0,       33.66025565,   0.0001250203219
          0,           0,        3123,      -7.626207453,      -4.217335775,      -4.566492215,      -2.574179029,      -8.137821981,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436231932,      0.4834381923,                 0,                 0,                 0,      0.3932520126,    -0.01095856381,      0.4835273227,                 0,       33.66017573,   0.0001250203219
          0,           0,        3124,      -7.640307404,      -4.219530414,      -4.569177122,      -2.648654891,      -8.138970248,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436227485,      0.4834352016,                 0,                 0,                 0,      0.3932494236,     -0.0109584517,      0.4835243338,                 0,       33.66007172,   0.0001250203219
          0,           0,        3125,      -7.639848314,      -4.220832537,      -4.570066359,       -2.62513374,      -8.140268795,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436231896,       0.483429237,                 0,                 0,                 0,      0.3932452291,     -0.0109580955,      0.4835183798,                 0,       33.65955307,   0.0001250203219
          0,           0,        3126,      -7.612534046,      -4.219288308,      -4.568725672,      -2.473945293,      -8.143156682,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436263413,      0.4834168542,                 0,                 0,                 0,      0.3932387715,    -0.01095713269,      0.4835060304,                 0,       33.65795228,   0.0001250203219
          0,           0,        3127,      -7.553036821,      -4.212233154,      -4.561240789,      -2.299289561,      -8.147627788,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436266983,      0.4834137512,                 0,                 0,                 0,      0.3932368482,    -0.01095693465,      0.4835029336,                 0,       33.65765259,   0.0001250203219
          0,           0,        3128,      -7.602931147,      -4.218610982,       -4.56472571,      -2.464424367,      -8.148827635,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436263567,      0.4834107125,                 0,                 0,                 0,      0.3932344346,    -0.01095680972,      0.4834998972,                 0,       33.65752106,   0.0001250203219
          0,           0,        3129,      -7.627744862,      -4.222498272,      -4.569561675,      -2.575985876,      -8.149970771,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436258074,       0.483407712,                 0,                 0,                 0,      0.3932318069,    -0.01095670754,      0.4834968979,                 0,       33.65744086,   0.0001250203219
          0,           0,        3130,      -7.641771437,      -4.224694865,      -4.572114181,      -2.649297761,       -8.15109983,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436253611,      0.4834047489,                 0,                 0,                 0,      0.3932292037,    -0.01095659704,      0.4834939366,                 0,       33.65733916,   0.0001250203219
          0,           0,        3131,      -7.641371977,      -4.226001809,      -4.572911785,      -2.626604166,      -8.152378754,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436257759,      0.4833988462,                 0,                 0,                 0,      0.3932250021,    -0.01095624669,      0.4834880441,                 0,       33.65683098,   0.0001250203219
          0,           0,        3132,       -7.61462714,      -4.224464164,       -4.57154594,      -2.478160766,      -8.155239984,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436288496,      0.4833865695,                 0,                 0,                 0,       0.393218595,    -0.01095529722,      0.4834758003,                 0,       33.65525595,   0.0001250203219
          0,           0,        3133,      -7.555737575,      -4.217404437,       -4.56417206,      -2.303815092,      -8.159649925,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436291925,      0.4833834928,                 0,                 0,                 0,       0.393216695,    -0.01095510195,      0.4834727296,                 0,       33.65496137,   0.0001250203219
          0,           0,        3134,       -7.60526284,      -4.223770307,      -4.567661889,      -2.468895839,      -8.160832569,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436288441,      0.4833804776,                 0,                 0,                 0,       0.393214314,    -0.01095497895,      0.4834697168,                 0,        33.6548331,   0.0001250203219
          0,           0,        3135,      -7.629853103,      -4.227648844,      -4.572472441,      -2.580324215,      -8.161955359,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436282908,      0.4833774983,                 0,                 0,                 0,      0.3932117252,    -0.01095487828,      0.4834667387,                 0,       33.65475533,   0.0001250203219
          0,           0,        3136,      -7.643708986,      -4.229839036,      -4.575011229,      -2.653472717,      -8.163063266,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436278408,      0.4833745546,                 0,                 0,                 0,      0.3932091652,    -0.01095476915,      0.4834637966,                 0,        33.6546558,   0.0001250203219
          0,           0,        3137,      -7.643317093,      -4.231139812,      -4.575808994,       -2.63100727,       -8.16432023,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436282436,      0.4833686891,                 0,                 0,                 0,      0.3932050567,    -0.01095442195,      0.4834579412,                 0,       33.65415303,   0.0001250203219
          0,           0,        3138,      -7.616857356,      -4.229591883,      -4.574465814,      -2.482817611,      -8.167152352,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436312891,      0.4833564978,                 0,                 0,                 0,      0.3931987984,    -0.01095347978,      0.4834457826,                 0,       33.65259067,   0.0001250203219
          0,           0,        3139,      -7.558393707,      -4.222515513,      -4.567174896,      -2.308215209,      -8.171497542,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143631631,      0.4833534439,                 0,                 0,                 0,      0.3931969393,     -0.0109532858,      0.4834427347,                 0,       33.65229792,   0.0001250203219
          0,           0,        3140,      -7.607550042,      -4.228871169,      -4.570658361,      -2.473253466,      -8.172662172,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436312887,      0.4833504519,                 0,                 0,                 0,      0.3931946004,     -0.0109531634,       0.483439745,                 0,       33.65216982,   0.0001250203219
          0,           0,        3141,      -7.631909108,      -4.232742118,      -4.575442129,      -2.584539331,      -8.173763792,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436307435,      0.4833474958,                 0,                 0,                 0,      0.3931920505,    -0.01095306314,      0.4834367901,                 0,       33.65209175,   0.0001250203219
          0,           0,        3142,      -7.645604718,      -4.234926372,      -4.577964474,      -2.657609189,      -8.174849727,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436303003,      0.4833445749,                 0,                 0,                 0,      0.3931895223,    -0.01095295453,      0.4834338709,                 0,       33.65199223,   0.0001250203219
          0,           0,        3143,      -7.645219637,      -4.236221475,      -4.578757423,      -2.635361536,      -8.176083925,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436307017,      0.4833387519,                 0,                 0,                 0,      0.3931854376,    -0.01095260969,       0.483428058,                 0,       33.65149277,   0.0001250203219
          0,           0,        3144,      -7.619033525,      -4.234664313,      -4.577428902,      -2.487363126,      -8.178885331,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436337099,      0.4833266377,                 0,                 0,                 0,      0.3931791323,    -0.01095167527,      0.4834159761,                 0,       33.64994457,   0.0001250203219
          0,           0,        3145,      -7.560990657,      -4.227573548,      -4.570213923,      -2.312509058,      -8.183162893,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436340467,      0.4833236034,                 0,                 0,                 0,      0.3931772622,    -0.01095148283,      0.4834129478,                 0,       33.64965441,   0.0001250203219
          0,           0,        3146,      -7.609787077,      -4.233921904,      -4.573692016,      -2.477492445,      -8.184308733,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,     0.01436337049,      0.4833206301,                 0,                 0,                 0,      0.3931749143,    -0.01095136136,      0.4834099767,                 0,        33.6495275,   0.0001250203219
          0,           0,        3147,       -7.63392485,      -4.237787331,      -4.578450445,       -2.58862179,       -8.18538836,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143633161,      0.4833176919,                 0,                 0,                 0,      0.3931723548,     -0.0109512619,      0.4834070397,                 0,       33.64945035,   0.0001250203219
          0,           0,        3148,      -7.647469281,      -4.239966958,      -4.580956387,      -2.661592443,      -8.186451504,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,       401.9977987,      0.0143632717,      0.4833147877,                 0,                 0,                 0,      0.3931698147,    -0.01095115425,      0.4834041372,                 0,       33.64935218,   0.0001250203219
